Pk,Yrs,WS
1.0,3.0,1.1
2.0,3.0,5.6
3.0,3.0,19.3
4.0,3.0,15.9
5.0,3.0,4.5
6.0,3.0,8.6
7.0,3.0,10.1
8.0,3.0,15.7
9.0,3.0,3.0
10.0,3.0,2.6
11.0,3.0,-0.3
12.0,3.0,-0.3
13.0,3.0,1.6
14.0,3.0,5.0
15.0,3.0,8.2
16.0,3.0,14.2
17.0,3.0,14.9
18.0,3.0,1.8
19.0,2.0,0.7
20.0,3.0,6.0
21.0,3.0,-0.9
22.0,3.0,7.4
23.0,3.0,2.3
24.0,2.0,0.3
25.0,3.0,7.5
26.0,3.0,3.8
27.0,3.0,4.3
28.0,3.0,0.8
29.0,3.0,5.7
30.0,3.0,7.2
