Pk,Yrs,WS
1.0,17.0,126.4
2.0,12.0,45.7
3.0,15.0,32.7
4.0,12.0,47.8
5.0,11.0,29.2
6.0,15.0,19.1
7.0,16.0,93.1
8.0,16.0,109.5
9.0,19.0,89.7
10.0,12.0,42.7
11.0,3.0,3.7
12.0,2.0,-0.3
13.0,19.0,234.6
14.0,1.0,-0.5
15.0,8.0,19.0
16.0,13.0,17.7
17.0,5.0,0.4
18.0,14.0,86.2
19.0,5.0,3.1
20.0,7.0,10.9
21.0,8.0,20.9
22.0,8.0,10.5
23.0,16.0,99.5
24.0,17.0,110.4
25.0,7.0,0.7
26.0,3.0,0.3
27.0,1.0,-0.3
28.0,1.0,0.8
29.0,2.0,-0.1
30.0,,
