Pk,Yrs,WS
1.0,13.0,155.8
2.0,12.0,46.4
3.0,15.0,72.8
4.0,6.0,8.6
5.0,11.0,90.3
6.0,9.0,16.3
7.0,13.0,50.8
8.0,11.0,57.2
9.0,3.0,1.4
10.0,2.0,-0.4
11.0,11.0,30.5
12.0,11.0,53.7
13.0,9.0,16.5
14.0,3.0,0.4
15.0,10.0,29.0
16.0,5.0,12.3
17.0,1.0,-0.2
18.0,6.0,24.8
19.0,1.0,0.3
20.0,,
21.0,7.0,13.4
22.0,7.0,36.0
23.0,,
24.0,4.0,4.7
25.0,3.0,2.5
26.0,1.0,1.7
27.0,2.0,0.4
28.0,,
29.0,1.0,-0.1
30.0,1.0,0.5
