Pk,Yrs,WS
1.0,12.0,20.8
2.0,19.0,102.1
3.0,18.0,144.1
4.0,11.0,21.7
5.0,13.0,59.1
6.0,13.0,75.7
7.0,5.0,10.9
8.0,12.0,12.8
9.0,4.0,1.8
10.0,18.0,82.9
11.0,4.0,3.0
12.0,12.0,26.5
13.0,17.0,83.0
14.0,12.0,50.3
15.0,8.0,10.6
16.0,2.0,-0.5
17.0,5.0,2.0
18.0,13.0,20.1
19.0,17.0,81.1
20.0,13.0,43.8
21.0,2.0,-0.4
22.0,2.0,0.7
23.0,3.0,-0.6
24.0,2.0,2.1
25.0,14.0,59.7
26.0,13.0,51.3
27.0,11.0,17.2
28.0,18.0,111.3
30.0,9.0,13.8
