Pk,Yrs,WS
1.0,9.0,2.5
2.0,14.0,73.2
3.0,10.0,39.4
4.0,16.0,87.8
5.0,22.0,125.3
6.0,7.0,13.3
7.0,12.0,38.5
8.0,13.0,32.3
9.0,21.0,206.3
10.0,19.0,150.0
11.0,10.0,29.4
12.0,10.0,12.7
13.0,6.0,18.2
14.0,5.0,9.6
15.0,11.0,41.9
16.0,6.0,2.4
17.0,12.0,39.9
18.0,1.0,0.0
19.0,10.0,18.7
20.0,3.0,0.2
21.0,12.0,28.0
22.0,14.0,15.8
23.0,11.0,19.7
24.0,4.0,3.1
25.0,16.0,42.5
26.0,3.0,1.1
27.0,6.0,5.2
28.0,4.0,-0.9
29.0,18.0,34.3
30.0,4.0,1.4
