Pk,Yrs,WS
1.0,4.0,21.7
2.0,5.0,20.5
3.0,5.0,10.9
4.0,5.0,7.6
5.0,5.0,16.5
6.0,4.0,-0.1
7.0,5.0,13.5
8.0,5.0,16.4
9.0,5.0,11.3
10.0,5.0,2.6
11.0,5.0,17.7
12.0,5.0,12.5
13.0,5.0,12.5
14.0,4.0,2.0
15.0,3.0,-0.4
16.0,4.0,4.4
17.0,5.0,6.0
18.0,5.0,9.1
19.0,4.0,0.0
20.0,5.0,13.2
21.0,5.0,20.2
22.0,5.0,14.8
23.0,5.0,3.1
24.0,5.0,3.9
25.0,5.0,4.7
26.0,4.0,1.6
27.0,3.0,0.4
28.0,5.0,9.3
29.0,5.0,13.5
30.0,4.0,4.0
