Pk,Yrs,WS
1.0,11.0,44.5
2.0,10.0,20.2
3.0,12.0,60.2
4.0,9.0,10.7
5.0,11.0,46.8
6.0,7.0,10.4
7.0,10.0,50.4
8.0,11.0,27.6
9.0,14.0,63.4
10.0,14.0,88.5
11.0,8.0,9.6
12.0,5.0,0.8
13.0,12.0,43.3
14.0,11.0,31.9
15.0,6.0,10.3
16.0,8.0,7.2
17.0,7.0,5.9
18.0,12.0,46.1
19.0,12.0,17.2
20.0,5.0,3.3
21.0,2.0,-0.2
22.0,4.0,0.7
23.0,8.0,26.2
24.0,4.0,0.0
25.0,3.0,0.3
26.0,7.0,9.7
27.0,6.0,6.3
28.0,7.0,12.6
29.0,3.0,1.0
30.0,3.0,0.2
