Pk,Yrs,WS
1.0,11.0,39.8
2.0,19.0,138.6
3.0,18.0,99.9
4.0,15.0,59.0
5.0,19.0,59.4
6.0,4.0,1.4
7.0,11.0,19.8
8.0,12.0,54.5
9.0,8.0,8.5
10.0,14.0,100.6
11.0,8.0,11.1
12.0,6.0,8.4
13.0,13.0,47.2
14.0,4.0,-0.7
15.0,14.0,31.0
16.0,4.0,3.9
17.0,13.0,40.0
18.0,3.0,1.1
19.0,4.0,1.3
20.0,1.0,-0.7
21.0,7.0,4.7
22.0,5.0,1.6
23.0,11.0,44.0
24.0,9.0,11.4
25.0,5.0,8.2
26.0,11.0,33.0
27.0,4.0,2.0
28.0,,
29.0,6.0,1.7
30.0,12.0,19.5
